Loading dataset...
Initializing model...
Starting training...
trainable params: 5,898,240 || all params: 4,028,366,336 || trainable%: 0.1464
총 300개의 JSON 파일을 로드합니다.
총 300개의 JSON 파일이 성공적으로 로드되었습니다.
총 학습 스텝 수: 15000
[E2] step 3720 loss 0.0052
[E2] step 3730 loss 0.0987
[E2] step 3740 loss 0.4077
[E2] step 3750 loss 0.0012
[E2] step 3760 loss 1.4400
[E2] step 3770 loss 0.9095
[E2] step 3780 loss 0.0413
[E2] step 3790 loss 0.0972
[E2] step 3800 loss 0.3506
[E2] step 3810 loss 0.3448
[E2] step 3820 loss 1.8070
[E2] step 3830 loss 0.7418
[E2] step 3840 loss 1.9178
[E2] step 3850 loss 1.3589
[E2] step 3860 loss 0.0097
[E2] step 3870 loss 0.0033
[E2] step 3880 loss 0.0013
[E2] step 3890 loss 0.1413
[E2] step 3900 loss 1.1113
[E2] step 3910 loss 1.0521
[E2] step 3920 loss 0.5969
[E2] step 3930 loss 0.1749
[E2] step 3940 loss 1.1151
[E2] step 3950 loss 0.6208
[E2] step 3960 loss 0.2414
[E2] step 3970 loss 0.1432
[E2] step 3980 loss 0.2658
[E2] step 3990 loss 2.1153
[E2] step 4000 loss 0.3841
[E2] step 4010 loss 1.9707
[E2] step 4020 loss 0.1890
[E2] step 4030 loss 0.1206
[E2] step 4040 loss 2.2952
[E2] step 4050 loss 1.0219
[E2] step 4060 loss 0.0001
[E2] step 4070 loss 0.0623
[E2] step 4080 loss 0.0125
[E2] step 4090 loss 2.8119
[E2] step 4100 loss 0.8814
[E2] step 4110 loss 0.0035
[E2] step 4120 loss 0.9074
[E2] step 4130 loss 0.2364
[E2] step 4140 loss 0.0032
[E2] step 4150 loss 0.3476
[E2] step 4160 loss 1.4286
[E2] step 4170 loss 0.2467
[E2] step 4180 loss 0.0946
[E2] step 4190 loss 0.0466
[E2] step 4200 loss 0.8221
[E2] step 4210 loss 0.2000
[E2] step 4220 loss 1.1656
[E2] step 4230 loss 0.4369
[E2] step 4240 loss 0.6524
[E2] step 4250 loss 0.3235
[E2] step 4260 loss 0.0332
[E2] step 4270 loss 0.7229
[E2] step 4280 loss 0.4596
[E2] step 4290 loss 0.4114
[E2] step 4300 loss 0.2886
[E2] step 4310 loss 0.2779
[E2] step 4320 loss 0.0263
[E2] step 4330 loss 0.1637
[E2] step 4340 loss 1.1562
[E2] step 4350 loss 0.0528
[E2] step 4360 loss 0.2318
[E2] step 4370 loss 0.6795
[E2] step 4380 loss 0.0109
[E2] step 4390 loss 0.0114
[E2] step 4400 loss 0.0013
[E2] step 4410 loss 0.4060
[E2] step 4420 loss 1.1891
[E2] step 4430 loss 0.0970
[E2] step 4440 loss 0.0873
[E2] step 4450 loss 3.6018
[E2] step 4460 loss 0.0805
[E2] step 4470 loss 0.7411
[E2] step 4480 loss 0.3845
[E2] step 4490 loss 0.3657
[E2] step 4500 loss 0.0036
[E2] step 4510 loss 0.6193
[E2] step 4520 loss 0.5957
[E2] step 4530 loss 3.6950
[E2] step 4540 loss 2.7417
[E2] step 4550 loss 4.5626
[E2] step 4560 loss 0.6336
[E2] step 4570 loss 0.1239
[E2] step 4580 loss 0.2176
[E2] step 4590 loss 0.3989
[E2] step 4600 loss 1.3601
[E2] step 4610 loss 0.0063
[E2] step 4620 loss 0.1885
[E2] step 4630 loss 0.0764
[E2] step 4640 loss 0.9941
[E2] step 4650 loss 0.1655
[E2] step 4660 loss 0.8607
[E2] step 4670 loss 0.6763
[E2] step 4680 loss 0.2660
[E2] step 4690 loss 0.6493
[E2] step 4700 loss 1.0941
[E2] step 4710 loss 0.7269
[E2] step 4720 loss 0.0008
[E2] step 4730 loss 0.3309
[E2] step 4740 loss 1.2929
[E2] step 4750 loss 0.0107
[E2] step 4760 loss 1.1260
[E2] step 4770 loss 3.4754
[E2] step 4780 loss 0.0373
[E2] step 4790 loss 1.2629
[E2] step 4800 loss 0.0017
[E2] step 4810 loss 0.0528
[E2] step 4820 loss 0.0119
[E2] step 4830 loss 3.4154
[E2] step 4840 loss 0.0585
[E2] step 4850 loss 0.3920
[E2] step 4860 loss 0.2201
[E2] step 4870 loss 0.2520
[E2] step 4880 loss 0.6423
[E2] step 4890 loss 1.6564
[E2] step 4900 loss 0.2716
[E2] step 4910 loss 0.0336
[E2] step 4920 loss 0.1003
[E2] step 4930 loss 0.0913
[E2] step 4940 loss 0.5591
[E2] step 4950 loss 0.6186
[E2] step 4960 loss 0.9702
[E2] step 4970 loss 3.2735
[E2] step 4980 loss 1.0080
[E2] step 4990 loss 1.0389
[E2] step 5000 loss 0.0526
[E2] step 5010 loss 2.5859
[E2] step 5020 loss 0.9509
[E2] step 5030 loss 0.9047
[E2] step 5040 loss 0.0594
[E2] step 5050 loss 0.0004
[E2] step 5060 loss 0.2169
[E2] step 5070 loss 0.2120
[E2] step 5080 loss 0.8535
[E2] step 5090 loss 0.2288
[E2] step 5100 loss 0.1168
[E2] step 5110 loss 0.5359
[E2] step 5120 loss 0.2552
[E2] step 5130 loss 0.4899
[E2] step 5140 loss 1.4807
[E2] step 5150 loss 0.2665
[E2] step 5160 loss 0.0914
[E2] step 5170 loss 0.9696
[E2] step 5180 loss 0.4107
[E2] step 5190 loss 0.0152
[E2] step 5200 loss 0.2200
[E2] step 5210 loss 0.2245
[E2] step 5220 loss 0.6842
[E2] step 5230 loss 0.5280
[E2] step 5240 loss 2.3525
[E2] step 5250 loss 0.0650
[E2] step 5260 loss 0.8426
[E2] step 5270 loss 0.3433
[E2] step 5280 loss 0.8745
[E2] step 5290 loss 1.1040
[E2] step 5300 loss 0.0853
[E2] step 5310 loss 0.0023
[E2] step 5320 loss 0.4048
[E2] step 5330 loss 1.6391
[E2] step 5340 loss 0.0762
[E2] step 5350 loss 0.0012
[E2] step 5360 loss 0.4547
[E2] step 5370 loss 1.4739
[E2] step 5380 loss 0.9764
[E2] step 5390 loss 0.5130
[E2] step 5400 loss 0.4724
[E2] step 5410 loss 1.3386
[E2] step 5420 loss 3.1665
[E2] step 5430 loss 1.2757
[E2] step 5440 loss 2.1283
[E2] step 5450 loss 0.3906
[E2] step 5460 loss 0.1309
[E2] step 5470 loss 0.4557
[E2] step 5480 loss 0.0048
[E2] step 5490 loss 0.3370
[E2] step 5500 loss 2.9892
[E2] step 5510 loss 0.2411
[E2] step 5520 loss 0.8166
[E2] step 5530 loss 0.3197
[E2] step 5540 loss 0.6841
[E2] step 5550 loss 0.5775
[E2] step 5560 loss 0.2415
[E2] step 5570 loss 1.8046
[E2] step 5580 loss 0.5556
[E2] step 5590 loss 0.3827
[E2] step 5600 loss 0.4285
[E2] step 5610 loss 0.5209
[E2] step 5620 loss 0.7328
[E2] step 5630 loss 0.3971
[E2] step 5640 loss 0.0456
[E2] step 5650 loss 0.9165
[E2] step 5660 loss 1.0329
[E2] step 5670 loss 0.0410
[E2] step 5680 loss 0.3937
[E2] step 5690 loss 0.4618
[E2] step 5700 loss 0.0674
[E2] step 5710 loss 0.1291
[E2] step 5720 loss 0.2303
[E2] step 5730 loss 0.0913
[E2] step 5740 loss 0.0219
[E2] step 5750 loss 1.8355
[E2] step 5760 loss 1.0381
[E2] step 5770 loss 0.8542
[E2] step 5780 loss 0.0167
[E2] step 5790 loss 0.1242
[E2] step 5800 loss 2.5341
[E2] step 5810 loss 0.0449
[E2] step 5820 loss 0.0426
[E2] step 5830 loss 0.5033
[E2] step 5840 loss 0.0020
[E2] step 5850 loss 0.7475
[E2] step 5860 loss 0.3194
[E2] step 5870 loss 4.3781
[E2] step 5880 loss 0.1877
[E2] step 5890 loss 0.3585
[E2] step 5900 loss 0.0200
[E2] step 5910 loss 0.8137
[E2] step 5920 loss 0.2221
[E2] step 5930 loss 0.0226
[E2] step 5940 loss 0.9700
[E2] step 5950 loss 0.4220
[E2] step 5960 loss 0.2027
[E2] step 5970 loss 0.1995
[E2] step 5980 loss 1.1121
[E2] step 5990 loss 0.0290
[E2] step 6000 loss 0.1607
[E2] step 6010 loss 0.4572
[E2] step 6020 loss 0.0201
[E2] step 6030 loss 1.2557
[E2] step 6040 loss 0.0341
[E2] step 6050 loss 0.2108
[E2] step 6060 loss 0.6195
[E2] step 6070 loss 0.5738
[E2] step 6080 loss 0.0249
[E2] step 6090 loss 1.3186
[E2] step 6100 loss 0.3541
[E2] step 6110 loss 0.6966
[E2] step 6120 loss 0.0021
[E2] step 6130 loss 0.3332
[E2] step 6140 loss 0.0513
[E2] step 6150 loss 0.7540
[E2] step 6160 loss 0.6472
[E2] step 6170 loss 0.6175
[E2] step 6180 loss 0.3541
[E2] step 6190 loss 0.0216
[E2] step 6200 loss 0.4476
[E2] step 6210 loss 2.9082
[E2] step 6220 loss 0.4677
[E2] step 6230 loss 0.0298
[E2] step 6240 loss 2.0536
[E2] step 6250 loss 0.2375
[E2] step 6260 loss 0.1301
[E2] step 6270 loss 1.3447
[E2] step 6280 loss 0.0158
[E2] step 6290 loss 0.2332
[E2] step 6300 loss 0.6321
[E2] step 6310 loss 0.4462
[E2] step 6320 loss 0.1169
[E2] step 6330 loss 0.0363
[E2] step 6340 loss 0.1766
[E2] step 6350 loss 0.9546
[E2] step 6360 loss 0.6055
[E2] step 6370 loss 0.3411
[E2] step 6380 loss 0.0119
[E2] step 6390 loss 0.9586
[E2] step 6400 loss 0.5907
[E2] step 6410 loss 1.0479
[E2] step 6420 loss 0.6383
[E2] step 6430 loss 1.8700
[E2] step 6440 loss 0.1885
[E2] step 6450 loss 0.4907
[E2] step 6460 loss 0.0512
[E2] step 6470 loss 0.1005
[E2] step 6480 loss 0.2780
[E2] step 6490 loss 0.3004
[E2] step 6500 loss 0.1058
[E2] step 6510 loss 3.2972
[E2] step 6520 loss 0.8855
[E2] step 6530 loss 1.2425
[E2] step 6540 loss 0.5484
[E2] step 6550 loss 0.0301
[E2] step 6560 loss 0.0610
[E2] step 6570 loss 0.1989
[E2] step 6580 loss 0.3483
[E2] step 6590 loss 0.9934
[E2] step 6600 loss 0.1501
[E2] step 6610 loss 2.7663
[E2] step 6620 loss 1.9809
[E2] step 6630 loss 0.5407
[E2] step 6640 loss 0.3586
[E2] step 6650 loss 0.4137
[E2] step 6660 loss 0.0681
[E2] step 6670 loss 0.8843
[E2] step 6680 loss 0.4042
[E2] step 6690 loss 0.0029
[E2] step 6700 loss 0.7963
[E2] step 6710 loss 2.8112
[E2] step 6720 loss 0.0070
[E2] step 6730 loss 0.0080
[E2] step 6740 loss 1.1572
[E2] step 6750 loss 0.0041
[E2] step 6760 loss 2.9815
[E2] step 6770 loss 1.0663
[E2] step 6780 loss 0.0745
[E2] step 6790 loss 0.2849
[E2] step 6800 loss 0.6115
[E2] step 6810 loss 1.6470
[E2] step 6820 loss 0.0685
[E2] step 6830 loss 0.2142
[E2] step 6840 loss 0.2489
[E2] step 6850 loss 0.0983
[E2] step 6860 loss 0.3449
[E2] step 6870 loss 0.0739
[E2] step 6880 loss 0.3017
[E2] step 6890 loss 1.0154
[E2] step 6900 loss 0.5927
[E2] step 6910 loss 1.0989
[E2] step 6920 loss 0.2723
[E2] step 6930 loss 0.2408
[E2] step 6940 loss 0.0866
[E2] step 6950 loss 0.5174
[E2] step 6960 loss 0.2885
[E2] step 6970 loss 0.6270
[E2] step 6980 loss 1.0067
[E2] step 6990 loss 0.9006
[E2] step 7000 loss 0.4035
[E2] step 7010 loss 1.0566
[E2] step 7020 loss 2.0745
[E2] step 7030 loss 2.2572
[E2] step 7040 loss 0.6388
[E2] step 7050 loss 0.1805
[E2] step 7060 loss 0.3074
[E2] step 7070 loss 0.2084
[E2] step 7080 loss 0.4720
[E2] step 7090 loss 1.4037
[E2] step 7100 loss 0.0018
[E2] step 7110 loss 0.4145
[E2] step 7120 loss 0.0906
[E2] step 7130 loss 0.8671
[E2] step 7140 loss 0.1662
[E2] step 7150 loss 2.3877
[E2] step 7160 loss 1.0911
[E2] step 7170 loss 0.7693
[E2] step 7180 loss 1.4443
[E2] step 7190 loss 0.3549
[E2] step 7200 loss 0.8786
[E2] step 7210 loss 0.7160
[E2] step 7220 loss 0.0707
[E2] step 7230 loss 0.5226
[E2] step 7240 loss 0.5943
[E2] step 7250 loss 0.8084
[E2] step 7260 loss 0.3226
[E2] step 7270 loss 0.0255
[E2] step 7280 loss 0.0493
[E2] step 7290 loss 0.3438
[E2] step 7300 loss 0.6201
[E2] step 7310 loss 3.2500
[E2] step 7320 loss 0.5963
[E2] step 7330 loss 0.7284
[E2] step 7340 loss 1.0249
[E2] step 7350 loss 0.0373
[E2] step 7360 loss 1.8803
[E2] step 7370 loss 0.5927
[E2] step 7380 loss 0.8489
[E2] step 7390 loss 0.0039
[E2] step 7400 loss 0.7260
[E2] step 7410 loss 0.8408
[E2] step 7420 loss 0.2367
[E2] step 7430 loss 0.7143
[E2] step 7440 loss 0.4274
[E2] step 7450 loss 0.0164
[E2] step 7460 loss 0.4602
[E2] step 7470 loss 0.5635
[E2] step 7480 loss 0.0015
[E2] step 7490 loss 0.9937
[E2] step 7500 loss 0.0958
[E2] step 7510 loss 0.4269
[E2] step 7520 loss 0.5982
[E2] step 7530 loss 0.1182
[E2] step 7540 loss 0.0007
[E2] step 7550 loss 1.1027
[E2] step 7560 loss 3.1482
[E2] step 7570 loss 1.2552
[E2] step 7580 loss 2.3615
[E2] step 7590 loss 1.3592
[E2] step 7600 loss 0.6877
[E2] step 7610 loss 0.1064
[E2] step 7620 loss 0.0427
[E2] step 7630 loss 3.3054
[E2] step 7640 loss 0.0036
[E2] step 7650 loss 0.1634
[E2] step 7660 loss 0.4446
[E2] step 7670 loss 0.2149
[E2] step 7680 loss 0.0207
[E2] step 7690 loss 0.6279
[E2] step 7700 loss 0.2422
[E2] step 7710 loss 0.1789
[E2] step 7720 loss 0.2678
[E2] step 7730 loss 0.6192
[E2] step 7740 loss 0.2161
[E2] step 7750 loss 0.2560
[E2] step 7760 loss 0.6590
[E2] step 7770 loss 1.3635
[E2] step 7780 loss 0.3427
[E2] step 7790 loss 0.6799
[E2] step 7800 loss 1.7183
[E2] step 7810 loss 0.2656
[E2] step 7820 loss 2.6526
[E2] step 7830 loss 0.0016
[E2] step 7840 loss 0.0001
[E2] step 7850 loss 0.1795
[E2] step 7860 loss 0.5764
[E2] step 7870 loss 0.6499
[E2] step 7880 loss 0.2984
[E2] step 7890 loss 2.1012
[E2] step 7900 loss 0.1686
[E2] step 7910 loss 0.2900
[E2] step 7920 loss 0.0052
[E2] step 7930 loss 0.4100
[E2] step 7940 loss 1.4147
[E2] step 7950 loss 2.7864
[E2] step 7960 loss 0.1082
[E2] step 7970 loss 0.1806
[E2] step 7980 loss 0.2469
[E2] step 7990 loss 0.6549
[E2] step 8000 loss 2.5101
[E2] step 8010 loss 0.8255
[E2] step 8020 loss 0.7559
[E2] step 8030 loss 0.5506
[E2] step 8040 loss 0.0115
[E2] step 8050 loss 0.6889
[E2] step 8060 loss 0.7892
[E2] step 8070 loss 0.0262
[E2] step 8080 loss 0.3233
[E2] step 8090 loss 2.7143
[E2] step 8100 loss 1.3497
[E2] step 8110 loss 0.2762
[E2] step 8120 loss 0.8134
[E2] step 8130 loss 0.2958
[E2] step 8140 loss 2.0774
[E2] step 8150 loss 0.5008
[E2] step 8160 loss 0.3240
[E2] step 8170 loss 0.5469
[E2] step 8180 loss 0.1516
[E2] step 8190 loss 1.2680
[E2] step 8200 loss 0.4501
[E2] step 8210 loss 0.0033
[E2] step 8220 loss 0.5225
[E2] step 8230 loss 0.3411
[E2] step 8240 loss 0.4392
[E2] step 8250 loss 0.2565
[E2] step 8260 loss 1.0078
[E2] step 8270 loss 0.0909
[E2] step 8280 loss 0.2117
[E2] step 8290 loss 0.0623
[E2] step 8300 loss 2.5431
[E2] step 8310 loss 8.9971
[E2] step 8320 loss 0.7674
[E2] step 8330 loss 0.1470
[E2] step 8340 loss 1.1448
[E2] step 8350 loss 0.2621
[E2] step 8360 loss 0.3470
[E2] step 8370 loss 1.0267
[E2] step 8380 loss 1.6198
[E2] step 8390 loss 0.3735
[E2] step 8400 loss 0.1891
[E2] step 8410 loss 0.6443
[E2] step 8420 loss 0.3181
[E2] step 8430 loss 0.3433
[E2] step 8440 loss 0.9361
[E2] step 8450 loss 2.3710
[E2] step 8460 loss 0.2945
[E2] step 8470 loss 0.5457
[E2] step 8480 loss 0.0828
[E2] step 8490 loss 0.0653
[E2] step 8500 loss 0.0086
[E2] step 8510 loss 2.1589
[E2] step 8520 loss 1.2082
[E2] step 8530 loss 0.5152
[E2] step 8540 loss 1.2751
[E2] step 8550 loss 0.2212
[E2] step 8560 loss 1.0830
[E2] step 8570 loss 0.6041
[E2] step 8580 loss 0.0018
[E2] step 8590 loss 0.0630
[E2] step 8600 loss 0.8611
[E2] step 8610 loss 1.9400
[E2] step 8620 loss 0.5544
[E2] step 8630 loss 0.5720
[E2] step 8640 loss 0.3202
[E2] step 8650 loss 0.0656
[E2] step 8660 loss 0.5018
[E2] step 8670 loss 0.6840
[E2] step 8680 loss 1.7918
[E2] step 8690 loss 1.3171
[E2] step 8700 loss 0.0013
[E2] step 8710 loss 0.3788
[E2] step 8720 loss 0.0348
[E2] step 8730 loss 1.3738
[E2] step 8740 loss 0.1796
[E2] step 8750 loss 0.0210
[E2] step 8760 loss 0.6798
[E2] step 8770 loss 0.0817
[E2] step 8780 loss 1.0888
[E2] step 8790 loss 0.4227
[E2] step 8800 loss 0.6672
[E2] step 8810 loss 0.7554
[E2] step 8820 loss 3.4209
[E2] step 8830 loss 1.3867
[E2] step 8840 loss 0.1719
[E2] step 8850 loss 0.2051
[E2] step 8860 loss 0.1112
[E2] step 8870 loss 1.0867
[E2] step 8880 loss 0.4216
[E2] step 8890 loss 0.0499
[E2] step 8900 loss 0.1432
[E2] step 8910 loss 0.1016
[E2] step 8920 loss 1.4040
[E2] step 8930 loss 1.0965
[E2] step 8940 loss 2.4495
[E2] step 8950 loss 0.8163
[E2] step 8960 loss 1.8909
[E2] step 8970 loss 0.3271
[E2] step 8980 loss 0.9483
[E2] step 8990 loss 0.4704
[E2] step 9000 loss 0.3824
[E2] step 9010 loss 2.1669
[E2] step 9020 loss 2.3764
[E2] step 9030 loss 0.5398
[E2] step 9040 loss 0.6304
[E2] step 9050 loss 0.3483
[E2] step 9060 loss 2.4029
[E2] step 9070 loss 0.0467
[E2] step 9080 loss 0.4862
[E2] step 9090 loss 0.2865
[E2] step 9100 loss 0.1300
[E2] step 9110 loss 0.4463
[E2] step 9120 loss 2.5145
[E2] step 9130 loss 1.7090
[E2] step 9140 loss 1.2785
[E2] step 9150 loss 0.0058
[E2] step 9160 loss 0.0268
[E2] step 9170 loss 0.2806
[E2] step 9180 loss 0.2996
[E2] step 9190 loss 0.1917
[E2] step 9200 loss 0.0005
[E2] step 9210 loss 0.3947
[E2] step 9220 loss 0.0470
[E2] step 9230 loss 0.0633
[E2] step 9240 loss 0.1460
[E2] step 9250 loss 0.3118
[E2] step 9260 loss 4.4606
[E2] step 9270 loss 1.0664
[E2] step 9280 loss 0.9388
[E2] step 9290 loss 0.0474
[E2] step 9300 loss 2.5690
[E2] step 9310 loss 0.6860
[E2] step 9320 loss 3.7578
[E2] step 9330 loss 0.1965
[E2] step 9340 loss 0.0020
[E2] step 9350 loss 0.8079
[E2] step 9360 loss 0.0008
[E2] step 9370 loss 0.6526
[E2] step 9380 loss 0.5630
[E2] step 9390 loss 0.5966
[E2] step 9400 loss 0.4661
[E2] step 9410 loss 0.5678
[E2] step 9420 loss 0.7699
[E2] step 9430 loss 0.8037
[E2] step 9440 loss 0.4430
[E2] step 9450 loss 0.0223
[E2] step 9460 loss 1.5745
[E2] step 9470 loss 1.2594
[E2] step 9480 loss 1.0857
[E2] step 9490 loss 0.5993
[E2] step 9500 loss 1.4227
[E2] step 9510 loss 1.4334
[E2] step 9520 loss 0.0188
[E2] step 9530 loss 0.0250
[E2] step 9540 loss 1.2188
[E2] step 9550 loss 0.1028
[E2] step 9560 loss 0.5687
[E2] step 9570 loss 0.4707
[E2] step 9580 loss 0.4166
[E2] step 9590 loss 0.3004
[E2] step 9600 loss 0.0276
[E2] step 9610 loss 0.5026
[E2] step 9620 loss 0.3340
[E2] step 9630 loss 1.1454
[E2] step 9640 loss 0.0358
[E2] step 9650 loss 0.1513
[E2] step 9660 loss 0.1077
[E2] step 9670 loss 0.8500
[E2] step 9680 loss 0.0174
[E2] step 9690 loss 0.1907
[E2] step 9700 loss 1.0036
[E2] step 9710 loss 0.0267
[E2] step 9720 loss 1.1679
[E2] step 9730 loss 0.4088
[E2] step 9740 loss 0.1441
[E2] step 9750 loss 0.0038
[E2] step 9760 loss 0.2784
[E2] step 9770 loss 0.0850
[E2] step 9780 loss 1.2511
[E2] step 9790 loss 0.9420
[E2] step 9800 loss 0.5799
[E2] step 9810 loss 1.8026
[E2] step 9820 loss 3.7236
[E2] step 9830 loss 0.8430
[E2] step 9840 loss 2.9421
[E2] step 9850 loss 0.0647
[E2] step 9860 loss 1.9590
[E2] step 9870 loss 0.0280
[E2] step 9880 loss 0.5664
[E2] step 9890 loss 1.8947
[E2] step 9900 loss 1.7113
[E2] step 9910 loss 1.7847
[E2] step 9920 loss 1.5634
[E2] step 9930 loss 0.1662
[E2] step 9940 loss 0.4928
[E2] step 9950 loss 0.0020
[E2] step 9960 loss 0.0318
[E2] step 9970 loss 0.6923
[E2] step 9980 loss 0.6217
[E2] step 9990 loss 0.9275
[E2] step 10000 loss 1.2733
[E2] step 10010 loss 0.1174
[E2] step 10020 loss 0.1475
[E2] step 10030 loss 0.0827
[E2] step 10040 loss 0.4580
[E2] step 10050 loss 0.3207
[E2] step 10060 loss 2.0361
[E2] step 10070 loss 0.0637
[E2] step 10080 loss 0.2238
[E2] step 10090 loss 0.2465
[E2] step 10100 loss 0.8333
[E2] step 10110 loss 4.2488
[E2] step 10120 loss 0.2980
[E2] step 10130 loss 0.2427
[E2] step 10140 loss 0.6539
[E2] step 10150 loss 1.3557
[E2] step 10160 loss 0.1529
[E2] step 10170 loss 0.2027
[E2] step 10180 loss 1.4601
[E2] step 10190 loss 0.3683
[E2] step 10200 loss 0.0605
[E2] step 10210 loss 0.5007
[E2] step 10220 loss 3.1903
[E2] step 10230 loss 0.2364
[E2] step 10240 loss 0.0026
[E2] step 10250 loss 0.7469
[E2] step 10260 loss 0.4308
[E2] step 10270 loss 0.0044
[E2] step 10280 loss 0.5240
[E2] step 10290 loss 0.6849
[E2] step 10300 loss 0.1823
[E2] step 10310 loss 1.0544
[E2] step 10320 loss 1.0183
[E2] step 10330 loss 1.2270
[E2] step 10340 loss 0.9304
[E2] step 10350 loss 0.0261
[E2] step 10360 loss 0.8330
[E2] step 10370 loss 0.4887
[E2] step 10380 loss 0.1751
[E2] step 10390 loss 0.4666
[E2] step 10400 loss 1.2706
[E2] step 10410 loss 1.2707
[E2] step 10420 loss 0.6922
[E2] step 10430 loss 0.3443
[E2] step 10440 loss 0.6238
[E2] step 10450 loss 2.1915
[E2] step 10460 loss 0.4385
[E2] step 10470 loss 0.0307
[E2] step 10480 loss 0.2106
[E2] step 10490 loss 0.0511
[E2] step 10500 loss 0.1490
[E2] step 10510 loss 3.5691
[E2] step 10520 loss 0.0261
[E2] step 10530 loss 0.4546
[E2] step 10540 loss 0.0195
[E2] step 10550 loss 0.0412
[E2] step 10560 loss 0.3080
[E2] step 10570 loss 0.2738
[E2] step 10580 loss 0.4268
[E2] step 10590 loss 0.2150
[E2] step 10600 loss 0.1443
[E2] step 10610 loss 0.0029
[E2] step 10620 loss 0.0020
[E2] step 10630 loss 0.3547
[E2] step 10640 loss 0.0017
[E2] step 10650 loss 0.5678
[E2] step 10660 loss 0.3195
[E2] step 10670 loss 0.5741
[E2] step 10680 loss 0.6259
[E2] step 10690 loss 0.0464
[E2] step 10700 loss 0.5771
[E2] step 10710 loss 0.7027
[E2] step 10720 loss 0.0023
[E2] step 10730 loss 0.7628
[E2] step 10740 loss 0.3679
[E2] step 10750 loss 0.7482
[E2] step 10760 loss 1.1044
[E2] step 10770 loss 0.4333
[E2] step 10780 loss 0.7041
[E2] step 10790 loss 3.6080
[E2] step 10800 loss 0.1365
[E2] step 10810 loss 0.8228
[E2] step 10820 loss 8.9638
[E2] step 10830 loss 0.2420
[E2] step 10840 loss 0.5499
[E2] step 10850 loss 0.0076
[E2] step 10860 loss 0.0003
[E2] step 10870 loss 0.6109
[E2] step 10880 loss 0.3348
[E2] step 10890 loss 0.0304
[E2] step 10900 loss 0.6461
[E2] step 10910 loss 0.3562
[E2] step 10920 loss 0.9720
[E2] step 10930 loss 0.0863
[E2] step 10940 loss 1.3691
[E2] step 10950 loss 0.7610
[E2] step 10960 loss 0.0912
[E2] step 10970 loss 1.1214
[E2] step 10980 loss 0.3946
[E2] step 10990 loss 1.0249
[E2] step 11000 loss 0.3675
[E2] step 11010 loss 0.0573
[E2] step 11020 loss 2.0819
[E2] step 11030 loss 0.0035
[E2] step 11040 loss 0.0034
[E2] step 11050 loss 0.3519
[E2] step 11060 loss 0.0037
[E2] step 11070 loss 0.1084
[E2] step 11080 loss 0.0655
[E2] step 11090 loss 5.5759
[E2] step 11100 loss 0.0410
[E2] step 11110 loss 2.2591
[E2] step 11120 loss 0.4363
[E2] step 11130 loss 2.2376
[E2] step 11140 loss 0.2187
[E2] step 11150 loss 0.4939
[E2] step 11160 loss 0.6582
[E2] step 11170 loss 1.5745
[E2] step 11180 loss 0.6703
[E2] step 11190 loss 0.6154
[E2] step 11200 loss 0.0072
[E2] step 11210 loss 2.6029
[E2] step 11220 loss 0.0972
[E2] step 11230 loss 0.4847
[E2] step 11240 loss 0.0135
[E2] step 11250 loss 0.3018
[E2] step 11260 loss 1.4312
[E2] step 11270 loss 0.4246
[E2] step 11280 loss 0.5113
[E2] step 11290 loss 0.5423
[E2] step 11300 loss 0.0966
[E2] step 11310 loss 0.6169
[E2] step 11320 loss 0.4994
[E2] step 11330 loss 0.4291
[E2] step 11340 loss 0.1106
[E2] step 11350 loss 0.6505
[E2] step 11360 loss 0.3792
[E2] step 11370 loss 0.4993
[E2] step 11380 loss 0.4365
[E2] step 11390 loss 0.2662
[E2] step 11400 loss 0.8051
[E2] step 11410 loss 0.1918
[E2] step 11420 loss 1.5254
[E2] step 11430 loss 0.2319
[E2] step 11440 loss 0.4244
[E2] step 11450 loss 0.5595
[E2] step 11460 loss 0.2756
[E2] step 11470 loss 0.0414
[E2] step 11480 loss 0.5525
[E2] step 11490 loss 0.9468
[E2] step 11500 loss 1.3248
[E2] step 11510 loss 0.0299
[E2] step 11520 loss 0.0790
[E2] step 11530 loss 0.1311
[E2] step 11540 loss 0.0402
[E2] step 11550 loss 0.8244
[E2] step 11560 loss 0.0057
[E2] step 11570 loss 0.7242
[E2] step 11580 loss 1.2272
[E2] step 11590 loss 0.5750
[E2] step 11600 loss 1.4476
[E2] step 11610 loss 0.4561
[E2] step 11620 loss 0.0473
[E2] step 11630 loss 0.4196
[E2] step 11640 loss 1.0785
[E2] step 11650 loss 0.0017
[E2] step 11660 loss 0.1886
[E2] step 11670 loss 0.1171
[E2] step 11680 loss 0.5843
[E2] step 11690 loss 0.4216
[E2] step 11700 loss 0.8473
[E2] step 11710 loss 1.2708
[E2] step 11720 loss 0.4527
[E2] step 11730 loss 0.7490
[E2] step 11740 loss 0.4469
[E2] step 11750 loss 0.0288
[E2] step 11760 loss 0.3879
[E2] step 11770 loss 1.4286
[E2] step 11780 loss 0.7162
[E2] step 11790 loss 0.5603
[E2] step 11800 loss 3.6083
[E2] step 11810 loss 1.1404
[E2] step 11820 loss 2.7328
[E2] step 11830 loss 0.4220
[E2] step 11840 loss 0.2600
[E2] step 11850 loss 0.7703
[E2] step 11860 loss 2.2361
[E2] step 11870 loss 0.7298
